Timeslot,NoBrokers,NoCustomers,Consumption,Production,Consumption24hAgo,Production24Ago,TempForecast,WindSpeedForecast,WindDirectionForecast,CloudsForecast,ClearedQuantity,ClearedQuantity24h,Bids,Asks,Imbalance,Imbalance1h,Imbalance24h,Imbalance1hSign,Imbalance24hSign
1311,2,187,63779.332650199234,10036.070000000002,73038.46551832445,19876.84086768217,5.2,6.78,223.0,0.922,943.3893592269224,651.0189514835154,8945.963812087053,-17210.231691883066,-3691.879189883692,-5587.158706798784,-17301.32999323268,-1,-1
1312,2,187,61966.9216446822,13786.308706798784,71211.96780007868,15711.705619127799,5.6,6.78,223.0,0.922,818.5531207176266,911.7690053030008,7040.210131646286,-17183.197243645096,-5587.158706798784,-49009.42735104363,-9301.856660759764,-1,-1
1313,2,187,72566.14601889579,12220.117320934332,88673.50764582657,20061.164049521893,5.8,7.78,223.0,0.922,1267.0215005122195,914.8178790799035,4090.6979659379426,-17241.416112343486,-49009.42735104363,-13187.75134191614,-9607.200188437862,-1,-1
1314,2,187,70010.98296951568,5819.981553750439,84108.69227911154,16190.777810278767,5.9,6.78,223.0,0.922,817.52616910939,818.2207543108849,3055.7436060908417,-17225.99965637936,-13187.75134191614,-10990.99089804235,-12282.932446662395,-1,-1
1315,2,187,70737.39649609006,7009.9312,73499.48486927297,12664.534550869634,5.8,8.78,223.0,0.922,666.7706106072579,845.9167937512082,15912.10518137972,-17314.579788410927,-10990.99089804235,-7955.760498781237,-6796.265243552036,-1,-1
1316,2,187,61163.175387557036,7084.3224222222225,59385.77828314717,11849.849200000002,4.8,8.78,213.0,0.922,679.2168521358874,735.932584772641,4349.502313065617,-17251.449650394134,-7955.760498781237,1119.2821063515585,-3209.3466359908853,1,-1
1317,2,187,50316.55703175975,7159.24,51653.10527128019,7401.983600000001,3.8,7.78,203.0,0.047,655.4091441755239,659.3389403410685,8994.825980023186,-17161.631518006758,1119.2821063515585,-62.59607635577413,-4706.873478782443,-1,-1
1318,2,187,45859.30033609842,7105.996076355775,45824.450245236665,7541.7884,2.9,7.78,193.0,0.422,627.1479482775668,498.29310736058545,6810.319275030029,-17127.418337849867,-62.59607635577413,-3921.032123516983,-6412.568227736396,-1,-1
1319,2,187,45039.44855493441,7075.640935809431,42209.1413174035,7368.7880000000005,3.1,7.78,183.0,0.922,588.6784025943201,495.03563640888586,10367.727031248249,-17276.708897675067,-3921.032123516983,-2459.1862163751357,-11229.35376235233,-1,-1
1320,2,187,42740.93008839855,6974.211080123803,40572.74472916404,7543.969600000001,-0.3,5.23,182.0,1.0,464.35571765385504,366.70562945630434,5113.734486538456,-17272.474913410308,-2459.1862163751357,-902.1988469166645,-9042.084472534752,-1,-1
1321,2,187,38713.75207513176,7186.065936923835,39033.73432787824,7583.012919254659,0.0,4.23,182.0,1.0,546.1529432073904,407.8487931422993,5019.02804710299,-17217.41401622401,-902.1988469166645,-1927.4525912708996,2216.2335405777885,-1,1
1322,2,187,39821.67152396484,7100.918336444365,38848.63382326587,7288.474000000003,-0.1,5.23,172.0,1.0,564.9926464764424,382.59948134292523,5656.259983215039,-17271.964445242298,-1927.4525912708996,-1611.3790951976553,3868.44966122229,-1,1
1323,2,187,41058.98282303298,5149.813499359917,42342.17788161676,7274.610000000001,0.1,6.23,172.0,1.0,636.8312388980389,498.49345765151656,2878.4609361009293,-17309.701690040027,-1611.3790951976553,2674.8463685667957,6908.728718705661,1,1
1324,2,187,46145.979412819186,5063.76,51788.99936975208,7287.48,-0.1,6.23,162.0,1.0,531.9301039103922,426.68119809220497,13788.195283586108,-17265.5275943258,2674.8463685667957,-7013.498848452808,9427.467759483996,-1,1
1325,2,187,60369.47175738955,7366.763224647958,58220.658315072884,7542.019236912158,-0.3,5.23,172.0,1.0,634.1148052354433,596.0111056082385,9828.970015541598,-17272.495446784756,-7013.498848452808,-6281.248385877123,-11296.045399027069,-1,-1
1326,2,187,58201.81955346751,7316.027887159435,55139.861456300656,7429.883999999999,-0.1,6.23,172.0,1.0,675.1712344996965,664.8499575039114,13968.57158393587,-17163.428873857694,-6281.248385877123,-7962.115103168538,371.1761879086875,-1,1
1327,2,187,76123.97026272623,8414.521154863773,73647.9183979022,12769.750000000002,0.5,6.23,182.0,1.0,733.6085810764741,785.4283003809743,4480.306507865453,-17137.181456020902,-7962.115103168538,-17959.346554506017,-8162.734927293226,-1,-1
1328,2,187,76521.29698115529,11456.985399588706,64008.046307022654,16147.35586694211,1.2,8.23,192.0,1.0,704.984943237619,768.6795674571276,4223.450964866064,-17128.193634372677,-17959.346554506017,-12233.922769504963,-8352.0384581913,-1,-1
1329,2,187,67679.79553053697,15752.938276077817,62947.52203856552,14564.610936526893,2.1,7.23,192.0,1.0,827.1949570689465,639.029449081543,6742.118811582743,-17020.869004000564,-12233.922769504963,-23436.973816464106,-6703.522216018008,-1,-1
1330,2,187,64823.54356234549,15176.527030242687,58122.89935650469,14483.500000000002,2.8,7.23,202.0,1.0,756.3176332555112,758.5037939572558,3656.341125454587,-17144.40450515203,-23436.973816464106,-26531.840976900905,-4756.362629917729,-1,-1
1331,2,187,64643.15271915532,14592.868983518596,55775.81956480461,14094.29,3.0,6.23,202.0,1.0,688.6795718149036,818.2665062856389,25967.09847309815,-17155.12944542326,-26531.840976900905,-35386.53666427026,-5708.590775719502,-1,-1
1332,2,187,65381.95784873656,15438.004037574796,58205.85044813664,14651.640000000001,3.8,5.23,212.0,1.0,626.006051468196,813.337377976797,3937.5161256932506,-17208.1453301466,-35386.53666427026,-22336.312473644728,-8314.649634095356,-1,-1
1333,2,187,63291.367008889756,17512.30094878377,51591.29971746055,10457.721000000001,3.7,6.23,212.0,1.0,1089.7263816135219,760.6405656185855,4027.608341586212,-17238.86439174099,-22336.312473644728,-29853.81043847254,-5656.957148621219,-1,-1
1334,2,187,67325.74577082795,16080.551010117146,58364.16774873384,2580.0240000000003,3.6,5.23,202.0,1.0,647.9022371614684,780.5298234406976,7199.458575162206,-17395.537151629094,-29853.81043847254,-17301.32999323268,-9957.011558947066,-1,-1
1335,2,187,71406.42072870999,10758.19596568055,63779.332650199234,10036.070000000002,3.4,5.23,202.0,1.0,651.0189514835154,808.8601758642112,8790.459921632018,-17407.77948565932,-17301.32999323268,-9301.856660759764,-3660.119029514203,-1,-1
1336,2,187,66056.12565442943,17377.541260759775,61966.9216446822,13786.308706798784,3.7,5.23,202.0,1.0,911.7690053030008,966.6143438795052,84393.58708366269,-17419.94589017518,-9301.856660759764,-9607.200188437862,-7367.94456313364,-1,-1
1337,2,187,76855.12150270787,15382.433949460818,72566.14601889579,12220.117320934332,3.6,5.23,192.0,1.0,914.8178790799035,870.1239659430416,3777.0939932224655,-17464.58644439917,-9607.200188437862,-12282.932446662395,-6759.123760631106,-1,-1
1338,2,187,70665.45153368569,11060.50937073861,70010.98296951568,5819.981553750439,4.2,5.23,202.0,1.0,818.2207543108849,912.4198102173452,42066.43245766918,-17576.956995503242,-12282.932446662395,-6796.265243552036,-3420.8463821033074,-1,-1
1339,2,187,69132.10613537095,14901.816652264912,70737.39649609006,7009.9312,4.2,4.23,192.0,1.0,845.9167937512082,1014.5388240560827,8028.5078303564915,-17624.12545888057,-6796.265243552036,-3209.3466359908853,673.7780723485557,-1,1
1340,2,187,60699.835931826194,11788.808388965424,61163.175387557036,7084.3224222222225,4.0,4.23,192.0,1.0,735.932584772641,924.4738463924965,4262.1096004429155,-17636.035461839012,-3209.3466359908853,-4706.873478782443,4896.532057378274,-1,1
1341,2,187,53342.27579744024,7230.489919264362,50316.55703175975,7159.24,3.9,3.23,172.0,1.0,659.3389403410685,895.3656399736753,3890.468673705855,-17753.510456933614,-4706.873478782443,-6412.568227736396,8689.299391354194,-1,1
1342,2,187,51078.074729029984,7178.303378593103,45859.30033609842,7105.996076355775,4.1,5.23,172.0,1.0,498.29310736058545,759.2211880267538,3370.922234314814,-17811.849741500497,-6412.568227736396,-11229.35376235233,6274.829091869622,-1,1
1343,2,187,52389.16530377114,7143.261342385289,45039.44855493441,7075.640935809431,4.7,5.23,192.0,1.0,495.03563640888586,737.7093078434654,8722.761017192663,-17952.63347272426,-11229.35376235233,-9042.084472534752,-3245.396293900856,-1,-1
1344,2,187,40053.02526634642,7407.597125116429,42740.93008839855,6974.211080123803,15.0,5.09,158.0,1.0,366.70562945630434,690.7589165296938,4967.228488454762,-18092.31850835486,-9042.084472534752,2216.2335405777885,619.036177446269,1,1
1345,2,187,34857.70280800617,7286.540000000001,38713.75207513176,7186.065936923835,15.1,5.09,158.0,1.0,407.8487931422993,672.8137924664094,5346.367946988275,-18172.89202882822,2216.2335405777885,3868.44966122229,7726.754590425589,1,1
1346,2,187,34722.28705080547,7234.7532,39821.67152396484,7100.918336444365,15.3,5.09,148.0,1.0,382.59948134292523,675.7185310877487,15131.987382557738,-18326.01777027442,3868.44966122229,6908.728718705661,7702.607804126019,1,1
1347,2,187,41434.577586142856,11772.18,41058.98282303298,5149.813499359917,15.5,5.09,148.0,1.0,498.49345765151656,802.0662414850258,3383.036867436819,-18462.447630838156,6908.728718705661,9427.467759483996,8223.029123824897,1,1
1348,2,187,46849.49647634592,11802.59,46145.979412819186,5063.76,15.8,6.09,148.0,1.0,426.68119809220497,685.3812815525316,10094.007092729797,-18564.922800873013,9427.467759483996,-11296.045399027069,19380.010149609832,-1,1
1349,2,187,60561.02207108644,8513.696125597182,60369.47175738955,7366.763224647958,15.5,5.09,128.0,0.96,596.0111056082385,877.5269493193531,6376.268487811248,-18819.304146014703,-11296.045399027069,371.1761879086875,7934.577518491067,1,1
1350,2,187,50990.99075090364,11893.890000000003,58201.81955346751,7316.027887159435,15.4,5.09,138.0,1.0,664.8499575039114,796.2804675541294,4126.6558418457225,-19042.97247311918,371.1761879086875,-8162.734927293226,6637.0778234624,-1,1
1351,2,187,69126.58693275585,12597.14514435146,76123.97026272623,8414.521154863773,15.4,7.09,138.0,1.0,785.4283003809743,914.683363018873,2671.615627905653,-19330.96631901158,-8162.734927293226,-8352.0384581913,4860.4185754963755,-1,1
1352,2,187,68403.25456079333,15577.516944451145,76521.29698115529,11456.985399588706,15.9,7.09,138.0,1.0,768.6795674571276,883.299114327864,3880.2530298760007,-19580.214911740688,-8352.0384581913,-6703.522216018008,7805.219697433457,-1,1
1353,2,187,58754.90183280813,13627.009911429474,67679.79553053697,15752.938276077817,16.4,7.09,138.0,1.0,639.029449081543,932.5663946195134,6522.957111428666,-19753.191008358415,-6703.522216018008,-4756.362629917729,8706.30149542616,-1,1
1354,2,187,49445.42478811393,14195.796095935591,64823.54356234549,15176.527030242687,16.6,6.09,148.0,1.0,758.5037939572558,1030.3736559193699,2750.7027774149856,-19780.527894767703,-4756.362629917729,-5708.590775719502,10963.866770462912,-1,1
1355,2,187,48787.23044733451,14153.73395223109,64643.15271915532,14592.868983518596,16.1,7.09,158.0,1.0,818.2665062856389,962.2726570046034,5039.055794885712,-19837.447676747117,-5708.590775719502,-8314.649634095356,4432.700332656563,-1,1
1356,2,187,49319.653522679226,13808.407419803298,65381.95784873656,15438.004037574796,16.0,9.09,158.0,1.0,813.337377976797,1114.392392740206,44778.133641215725,-19961.70917393633,-8314.649634095356,-5656.957148621219,5048.430605797719,-1,1
1357,2,187,48356.08442011742,13537.516180749133,63291.367008889756,17512.30094878377,16.3,8.09,178.0,1.0,760.6405656185855,839.8473316675189,2496.3109893692304,-19931.519438281008,-5656.957148621219,-9957.011558947066,5668.143217634668,-1,1
1358,2,187,57881.17103322381,9628.50949535487,67325.74577082795,16080.551010117146,15.5,8.09,188.0,0.835,780.5298234406976,996.7199809781434,29523.070419188745,-20037.115286025597,-9957.011558947066,-3660.119029514203,12579.03038576307,-1,1
1359,2,187,56469.70698566395,11058.666138676457,71406.42072870999,10758.19596568055,14.7,8.09,208.0,0.21,808.8601758642112,874.8718545761062,4606.495660713366,-20078.04619717166,-3660.119029514203,-7367.94456313364,30152.019643733758,-1,1
1360,2,187,55783.91662075004,15508.221963133661,66056.12565442943,17377.541260759775,13.9,7.09,198.0,0.21,966.6143438795052,930.9875728276946,3826.3238520432374,-20130.878397900386,-7367.94456313364,-6759.123760631106,10765.187104373992,-1,1
1361,2,187,67515.01457968322,7204.485402977731,76855.12150270787,15382.433949460818,14.0,5.09,198.0,0.21,870.1239659430416,1103.6666139070433,10153.915799261586,-20333.12782789755,-6759.123760631106,-3420.8463821033074,3391.0178093540917,-1,1
1362,2,187,63525.51417613714,7195.324186855613,70665.45153368569,11060.50937073861,13.6,5.09,208.0,0.21,912.4198102173452,1056.5339239979655,32999.54459042832,-20310.87570434867,-3420.8463821033074,673.7780723485557,1636.531571843785,1,1
1363,2,187,58965.851520351796,7032.4,69132.10613537095,14901.816652264912,13.4,5.09,188.0,0.21,1014.5388240560827,1023.820706307706,17690.775386746685,-20390.551163459404,673.7780723485557,4896.532057378274,8773.330479773802,1,1
1364,2,187,53211.154216818584,7051.39,60699.835931826194,11788.808388965424,13.5,5.09,178.0,0.71,924.4738463924965,1113.3266645319623,5471.608247209381,-20459.275529303843,4896.532057378274,8689.299391354194,5839.185169582983,1,1
1365,2,187,47492.43712395716,5063.02,53342.27579744024,7230.489919264362,13.0,5.09,168.0,0.835,895.3656399736753,751.1749941997109,5323.620452960932,-20448.693332876774,8689.299391354194,6274.829091869622,9973.861067836533,1,1
1366,2,187,43359.231749663966,7237.1,51078.074729029984,7178.303378593103,13.4,7.09,178.0,0.71,759.2211880267538,826.983009230412,8060.538711405573,-20666.136320903148,6274.829091869622,-3245.396293900856,9579.062450894835,-1,1
1367,2,187,38171.40217005299,6988.180619792391,52389.16530377114,7143.261342385289,13.2,7.09,188.0,0.46,737.7093078434654,797.3408996426242,9492.122471879382,-20654.46187291783,-3245.396293900856,619.036177446269,3870.069034511038,1,1
1368,2,187,33906.74131103091,6952.949999999998,40053.02526634642,7407.597125116429,11.4,7.94,197.0,0.617,690.7589165296938,702.7981044358347,3420.605373896635,-20633.355797321,619.036177446269,7726.754590425589,5439.1231486832,1,1
1369,2,187,34968.12985664204,7278.8200000000015,34857.70280800617,7286.540000000001,11.0,7.94,197.0,0.117,672.8137924664094,882.797982248487,3970.125452819976,-20564.28160303538,7726.754590425589,7702.607804126019,11241.108284246955,1,1
1370,2,187,35469.185599786986,7332.219999999999,34722.28705080547,7234.7532,10.5,6.94,187.0,0.117,675.7185310877487,805.7285249611792,7677.483786526875,-20466.262190483198,7702.607804126019,8223.029123824897,5666.525247900772,1,1
1371,2,187,38611.01155115528,7298.15,41434.577586142856,11772.18,10.7,6.94,177.0,0.992,802.0662414850258,940.8250005646728,24945.034160938758,-20339.9881765572,8223.029123824897,19380.010149609832,8712.93115487034,1,1
1372,2,187,39795.87000823475,11715.150000000001,46849.49647634592,11802.59,10.8,6.94,187.0,1.0,685.3812815525316,813.8333023557041,30760.85216251496,-20314.882221919317,19380.010149609832,7934.577518491067,11134.713096764026,1,1
1373,2,187,49335.067288498496,7653.9900000000025,60561.02207108644,8513.696125597182,10.4,6.94,177.0,0.992,877.5269493193531,970.6260554888892,5130.564599526122,-20152.936553630345,7934.577518491067,6637.0778234624,-3561.9750296826824,1,-1
1374,2,187,46180.79588046281,7543.36,50990.99075090364,11893.890000000003,9.3,6.94,167.0,0.242,796.2804675541294,1185.7143206983017,14340.230988967991,-20157.253337140748,6637.0778234624,4860.4185754963755,-1934.9943898283086,1,-1
1375,2,187,55925.639102526875,12454.650000000001,69126.58693275585,12597.14514435146,9.3,6.94,167.0,0.992,914.683363018873,1057.0416780872765,9898.352308997371,-19848.875160284075,4860.4185754963755,7805.219697433457,-2360.8591140135286,1,-1
1376,2,187,56722.73169013254,14987.48,68403.25456079333,15577.516944451145,9.2,5.94,157.0,1.0,883.299114327864,1118.4085511173944,3783.421456524577,-19843.006426028194,7805.219697433457,8706.30149542616,-770.9151229215915,1,-1
1377,2,187,51149.8622388372,13558.800000000001,58754.90183280813,13627.009911429474,9.7,6.94,167.0,1.0,932.5663946195134,1210.073710135589,4368.905421638764,-19803.457015802425,8706.30149542616,10963.866770462912,-3531.348035504203,1,-1
1378,2,187,46018.76398556891,18402.910000000003,49445.42478811393,14195.796095935591,10.3,6.94,167.0,1.0,1030.3736559193699,1258.7913592119176,5679.310976281527,-19750.48127732882,10963.866770462912,4432.700332656563,-4363.23219119706,1,-1
1379,2,187,46700.66872677231,14972.810000000001,48787.23044733451,14153.73395223109,11.5,6.94,167.0,1.0,962.2726570046034,1187.2729541137028,6780.491624031769,-19643.726076619067,4432.700332656563,5048.430605797719,-1543.3689075087732,1,-1
1380,2,187,43861.99183055749,13888.36,49319.653522679226,13808.407419803298,11.7,6.94,167.0,0.992,1114.392392740206,1666.4237471960153,99424.08260179892,-19502.087400309432,5048.430605797719,5668.143217634668,31.229815245567806,1,1
1381,2,187,42194.4381402099,15133.95,48356.08442011742,13537.516180749133,11.8,6.94,157.0,0.992,839.8473316675189,1114.6814837760012,11704.223273032907,-19354.26312340758,5668.143217634668,12579.03038576307,1796.894238497276,1,1
1382,2,187,52791.966967607565,26690.350000000002,57881.17103322381,9628.50949535487,11.6,5.94,157.0,1.0,996.7199809781434,1150.6867839175886,11837.014154472892,-19196.722799527706,12579.03038576307,30152.019643733758,-10413.51560841469,1,-1
1383,2,187,49136.507380719835,39969.149999999994,56469.70698566395,11058.666138676457,11.1,7.94,147.0,0.992,874.8718545761062,1099.4699660480694,3250.0468839926843,-19011.482110232602,30152.019643733758,10765.187104373992,-6382.439523759591,1,-1
1384,2,187,51175.83004232898,22860.960000000003,55783.91662075004,15508.221963133661,10.8,7.94,137.0,1.0,930.9875728276946,1079.5473944422486,8908.471748723541,-18902.71465495785,10765.187104373992,3391.0178093540917,-3276.326988882776,1,-1
